timestamp,s1_c1_y,s1_c2_y,s2_c1_y,s2_c2_y,s3_c1_y,s3_c2_y,s4_c1_y,s4_c2_y,s5_c1_y,s5_c2_y,s6_c1_y,s6_c2_y
931,0,4,53.3987,60,30.9783,40,22.8,55.764,23,67.2383,0,6.6106
932,0,4,53.5955,60,31.1133,40,22.6,55.4792,23.2,67.1133,0,6.3889
933,0,4,53.7893,60,31.2383,40,22.4,55.1893,23.4,66.9783,0,6.1772
934,0,4,53.9792,60,31.3533,40,22.2,54.8955,23.6,66.8333,0,5.9756
935,0,4,54.164,60,31.4583,40,22,54.5987,23.8,66.6783,0,5.7839
936,0,4,54.3428,60,31.5533,40,21.8,54.2998,24,66.5133,0,5.6022
937,0,4,54.5147,60,31.6383,40,21.6,54,24.2,66.3383,0,5.4306
938,0,4,54.6785,60,31.7133,40,21.4,53.7,24.4,66.1533,0,5.2689
939,0,4,54.8333,60,31.7783,40,21.2,53.4,24.6,65.9583,0,5.1172
940,0,4,54.9783,60,31.8333,40,21,53.1,24.8,65.7533,0,4.9756
941,0,4,55.1133,60,31.8785,40,20.8,52.8,25,65.5383,0,4.8439
942,0,4,55.2383,60,31.9147,40,20.6,52.5,25.2,65.3133,0,4.7222
943,0,4,55.3533,60,31.9428,40,20.4,52.2,25.4,65.0783,0,4.6106
944,0,4,55.4583,60,31.964,40,20.2,51.9,25.6,64.8333,0,4.5089
945,0,4,55.5533,60,31.9792,40,20,51.6,25.8,64.5785,0,4.4172
946,0,4,55.6383,60,31.9893,40,19.8,51.3,26,64.3147,0,4.3356
947,0,4,55.7133,60,31.9955,40,19.6,51,26.2,64.0428,0,4.2639
948,0,4,55.7783,60,31.9987,40,19.4,50.7,26.4,63.764,0,4.2022
949,0,4,55.8333,60,31.9998,40,19.2,50.4,26.6,63.4792,0,4.1505
950,0,4,55.8785,60,32,40,19,50.1,26.8,63.1893,0,4.1085
951,0,4,55.9147,60,32,40.0002,18.8,49.8,27,62.8955,0,4.0751
952,0,4,55.9428,60,32,40.0013,18.6,49.5,27.2,62.5987,0,4.0494
953,0,4,55.964,60,32,40.0045,18.4,49.2,27.4,62.2998,0,4.0303
954,0,4,55.9792,60,32,40.0107,18.2,48.9,27.6,62,0,4.0169
955,0,4,55.9893,60,32,40.0208,18,48.6,27.8,61.7,0,4.0082
956,0,4,55.9955,60,32,40.036,17.8,48.3,28,61.4,0,4.0032
957,0,4,55.9987,60,32,40.0572,17.6,48,28.2,61.1,0,4.0008
958,0,4,55.9998,60,32,40.0853,17.4,47.7,28.4,60.8,0,4
959,0,4,56,60,32,40.1215,17.2,47.4,28.6,60.5,0,4
960,0,4,56,60,32,40.1667,17,47.1,28.8,60.2,0,4
961,0,4,56,60,32,40.2217,16.8,46.8,29,59.9,0,4
962,0,4,56,60,32,40.2867,16.6,46.5,29.2,59.6,0,4
963,0,4,56,60,32,40.3617,16.4,46.2,29.4,59.3,0,4
964,0,4,56,60,32,40.4467,16.2,45.9,29.6,59,0,4
965,0,4,56,60,32,40.5417,16,45.6,29.8,58.7,0,4
966,0,4,56,60,32,40.6467,15.8,45.3,30,58.4,0,4
967,0,4,56,60,32,40.7617,15.6,45,30.2,58.1,0,4
968,0,4,56,60,32,40.8867,15.4,44.7,30.4,57.8,0,4
969,0,4,56,60,32,41.0217,15.2,44.4,30.6,57.5,0,4
970,0,4,56,60,32,41.1667,15,44.1,30.8,57.2,0,4
971,0,4,56,60,32,41.3217,14.8002,43.8,31,56.9,0,4
972,0,4,56,60,32,41.4867,14.6013,43.5,31.2,56.6,0,4
973,0,4,56,60,32,41.6617,14.4045,43.2,31.4,56.3,0,4
974,0,4,56,60,32,41.8467,14.2107,42.9,31.6,56,0,4
975,0,4,56,60,32,42.0417,14.0208,42.6,31.8,55.7,0,4
976,0,4,56,60,32,42.2467,13.836,42.3,32,55.4,0,4
977,0,4,56,60,32,42.4617,13.6572,42,32.2,55.1,0,4
978,0,4,56,60,32,42.6867,13.4853,41.7,32.4,54.8,0,4
979,0,4,56,60,32,42.9217,13.3215,41.4,32.6,54.5,0,4
980,0,4,56,60,32,43.1667,13.1667,41.1,32.8,54.2,0,4
981,0,4.00017,56,60,32,43.4215,13.0217,40.8,33,53.9,0,4
982,0,4.00133,56,60,32,43.6853,12.8867,40.5,33.1998,53.6004,0,4
983,0,4.0045,56,60,32,43.9572,12.7617,40.2,33.3987,53.3021,0,4
984,0,4.01067,56,60,32,44.236,12.6467,39.9,33.5955,53.0062,0,4
985,0,4.02083,56,60,32,44.5208,12.5417,39.6,33.7893,52.7136,0,4
986,0,4.036,56,60,32,44.8107,12.4467,39.3,33.9792,52.4253,0,4
987,0,4.05717,56,60,32,45.1045,12.3617,39,34.164,52.1423,0,4
988,0,4.08533,56,60,32,45.4013,12.2867,38.7,34.3428,51.8657,0,4
989,0,4.1215,56,60,32,45.7002,12.2217,38.4,34.5147,51.5965,0,4
990,0,4.16667,56,60,32,46,12.1667,38.1,34.6785,51.3355,0,4
991,0,4.22167,56,60,32,46.3,12.1215,37.8,34.8333,51.0839,0,4
992,0,4.28667,56,60,32,46.6,12.0853,37.5,34.9783,50.8422,0,4
993,0,4.36167,56,60,32,46.9,12.0572,37.2,35.1133,50.6106,0,4
994,0,4.44667,56,60,32,47.2,12.036,36.9,35.2383,50.3889,0,4
995,0,4.54167,56,60,32,47.5,12.0208,36.6,35.3533,50.1772,0,4
996,0,4.64667,56,60,32,47.8,12.0107,36.3,35.4583,49.9756,0,4
997,0,4.76167,56,60,32,48.1,12.0045,36,35.5533,49.7839,0,4
998,0,4.88667,56,60,32,48.4,12.0013,35.7,35.6383,49.6022,0,4
999,0,5.02167,56,60,32,48.7,12.0002,35.4,35.7133,49.4306,0,4
1000,0,5.16667,56,60,32,49,12,35.1,35.7783,49.2689,0,4
1001,0,5.32167,56,60,32,49.3,12,34.8,35.8333,49.1172,0,4
1002,0,5.48667,56,60,32,49.6,12,34.5,35.8785,48.9756,0,4
1003,0,5.66167,56,60,32,49.9,12,34.2,35.9147,48.8439,0,4
1004,0,5.84667,56,60,32,50.2,12,33.9,35.9428,48.7222,0,4
1005,0,6.04167,56,60,32.0002,50.5,12,33.6,35.964,48.6106,0,4
1006,0,6.24667,56,60,32.0013,50.8,12,33.3,35.9792,48.5089,0,4
1007,0,6.46167,56,60,32.0045,51.1,12,33,35.9893,48.4172,0,4
1008,0,6.68667,56,60,32.0107,51.4,12,32.7,35.9955,48.3356,0,4
1009,0,6.92167,56,60,32.0208,51.7,12,32.4,35.9987,48.2639,0,4
1010,0,7.16667,56,60,32.036,52,12,32.1,35.9998,48.2022,0,4
1011,0,7.4215,56,60,32.0572,52.3,12,31.8,36,48.1505,0,4
1012,0,7.68533,56,60,32.0853,52.6,12,31.5,36,48.1085,0,4
1013,0,7.95717,56,60,32.1215,52.9,12,31.2,36,48.0751,0,4
1014,0,8.236,55.9998,60,32.1667,53.2,12,30.9,36,48.0494,0,4
1015,0,8.52083,55.9987,60,32.2217,53.5,12,30.6,36,48.0303,0,4
1016,0,8.81067,55.9955,60,32.2867,53.8,12,30.3,36,48.0169,0,4
1017,0,9.1045,55.9893,60,32.3617,54.1,12,30,36,48.0082,0,4
1018,0,9.40133,55.9792,60,32.4467,54.3996,12,29.7,36,48.0032,0,4
1019,0,9.70017,55.964,60,32.5417,54.6979,12,29.4,36,48.0008,0,4
1020,0,10,55.9428,60,32.6467,54.9938,12,29.1,36,48,0,4
1021,0,10.2998,55.9147,60,32.7617,55.2864,12,28.8,36,48,0,4
1022,0,10.5987,55.8785,60,32.8867,55.5747,12,28.5,36,48,0,4
1023,0,10.8955,55.8333,60,33.0217,55.8577,12,28.2,36,48,0,4
1024,0,11.1893,55.7783,60,33.1667,56.1343,12,27.9,36,48,0,4
1025,0.000166667,11.4792,55.7133,60,33.3215,56.4035,12,27.6,36,48,0,4
1026,0.00133333,11.764,55.6383,60,33.4853,56.6645,12,27.3,36,48,0,4
1027,0.0045,12.0428,55.5533,60,33.6572,56.9161,12,27,36,48,0,4
1028,0.0106667,12.3147,55.4583,60,33.836,57.1578,12,26.7,36,48,0,4
1029,0.0208333,12.5785,55.3533,60,34.0208,57.3894,12,26.4,36,48,0,4
1030,0.036,12.8333,55.2383,60,34.2107,57.6111,12,26.1,36,48,0,4
1031,0.0571667,13.0783,55.1133,60,34.4045,57.8228,12,25.8,36,48,0,4
1032,0.0853333,13.3133,54.9783,60,34.6013,58.0244,12,25.5,36,48,0,4
1033,0.1215,13.5383,54.8333,60,34.8002,58.2161,12,25.2,36,48,0,4
1034,0.166667,13.7533,54.6785,60,35,58.3978,12,24.9,36,48,0,4
1035,0.221667,13.9583,54.5147,60,35.2,58.5694,12,24.6,36,48,0,4
1036,0.286667,14.1533,54.3428,60,35.4,58.7311,12,24.3,36,48,0,4
1037,0.361667,14.3383,54.164,60,35.6,58.8828,12,24,36,48,0,4
1038,0.446667,14.5133,53.9792,60,35.8,59.0244,12,23.7,36,48,0,4
1039,0.541667,14.6783,53.7893,60,36,59.1561,12,23.4,36,48,0,4
1040,0.646667,14.8333,53.5955,60,36.2,59.2778,12,23.1,36,48,0,4
1041,0.761667,14.9783,53.3987,60,36.4,59.3894,12,22.8,36,48,0,4
1042,0.886667,15.1133,53.1998,60,36.6,59.4911,12,22.5,36,48,0,4
1043,1.02167,15.2383,53,60,36.8,59.5828,12,22.2,36,48,0,4
1044,1.16667,15.3533,52.8,60,37,59.6644,12,21.9,36,48,0,4
1045,1.3215,15.4583,52.6,60,37.2,59.7361,12,21.6004,36,48,0,4
1046,1.48533,15.5533,52.4,60,37.4,59.7978,12,21.3021,36,48,0,4
1047,1.65717,15.6383,52.2,60,37.6,59.8495,12,21.0062,36,48,0,4
1048,1.836,15.7133,52,60,37.8,59.8915,12,20.7136,36,48,0,4
1049,2.02083,15.7783,51.8,60,38,59.9249,12,20.4253,36,48,0,4
1050,2.21067,15.8333,51.6,60,38.2,59.9506,12,20.1423,36,48,0,4
1051,2.4045,15.8785,51.4,60,38.4,59.9697,12,19.8657,36,48,0,4
1052,2.60133,15.9147,51.2,60,38.6,59.9831,12,19.5965,36,48,0,4
1053,2.80017,15.9428,51,60,38.8,59.9918,12,19.3355,36,48,0,4
1054,3,15.964,50.8,60,39,59.9968,12,19.0839,36,48,0,4
1055,3.2,15.9792,50.6,60,39.2,59.9992,11.9998,18.8422,36,48,0,4
1056,3.4,15.9893,50.4,60,39.4,60,11.9987,18.6106,36,48,0,4
1057,3.6,15.9955,50.2,60,39.6,60,11.9955,18.3889,36,48,0,4
1058,3.8,15.9987,50,60,39.8,60,11.9893,18.1772,36,48,0,4
1059,4,15.9998,49.8,60,40,60,11.9792,17.9756,36,48,0,4
1060,4.2,16,49.6,60,40.2,60,11.964,17.7839,36,48,0,4
1061,4.4,16,49.4,60,40.4,60,11.9428,17.6022,36,48,0,4
1062,4.6,16,49.2,60,40.6,60,11.9147,17.4306,36,48,0,4
1063,4.8,16,49,60,40.8,60,11.8785,17.2689,36,48,0,4
1064,5,16,48.8,60,41,60,11.8333,17.1172,36,48,0,4
1065,5.19983,16,48.6,60,41.1998,60,11.7783,16.9756,36,48,0,4
1066,5.39867,16,48.4,60,41.3987,60,11.7133,16.8439,35.9998,48,0,4
1067,5.5955,16,48.2,60,41.5955,60,11.6383,16.7222,35.9987,48,0,4
1068,5.78933,16,48,60,41.7893,60,11.5533,16.6106,35.9955,48,0,4
1069,5.97917,16,47.8,60,41.9792,60,11.4583,16.5089,35.9893,48,0,4
1070,6.164,16,47.6,60,42.164,60,11.3533,16.4172,35.9792,48,0,4
1071,6.34283,16,47.4,60,42.3428,60,11.2383,16.3356,35.964,48,0,4
1072,6.51467,16,47.2,60,42.5147,60,11.1133,16.2639,35.9428,48,0,4
1073,6.6785,16,47,60,42.6785,60,10.9783,16.2022,35.9147,48,0,4
1074,6.83333,16,46.8,60,42.8333,60,10.8333,16.1505,35.8785,48,0,4
1075,6.97833,16,46.6,60,42.9783,60,10.6785,16.1085,35.8333,48,0,4
1076,7.11333,16,46.4,60,43.1133,60,10.5147,16.0751,35.7783,47.9998,0,4
1077,7.23833,16,46.2,60,43.2383,60,10.3428,16.0494,35.7133,47.9987,0,4
1078,7.35333,16,46,60,43.3533,60,10.164,16.0303,35.6383,47.9955,0,4
1079,7.45833,16,45.8,60,43.4583,60,9.97917,16.0169,35.5533,47.9893,0,4
1080,7.55333,16,45.6,60,43.5533,60,9.78933,16.0082,35.4583,47.9792,0,4
1081,7.63833,16,45.4,60,43.6383,60,9.5955,16.0032,35.3533,47.964,0,4
1082,7.71333,16,45.2,60,43.7133,60,9.39867,16.0008,35.2388,47.9428,0,4
1083,7.77833,16,45,60,43.7783,60,9.19983,16,35.1156,47.9147,0,4
1084,7.83333,16,44.8,60,43.8333,60,9,16,34.9848,47.8785,0,4
1085,7.8785,16,44.6,60,43.8785,60,8.8,16,34.8474,47.8333,0,4
1086,7.91467,16,44.4,60,43.9147,60,8.6,16,34.7043,47.7783,0,4
1087,7.94283,16,44.2,60,43.9428,60,8.4,16,34.5567,47.7133,0,4
1088,7.964,16,44,60,43.964,60,8.2,16,34.4055,47.6383,0,4
1089,7.97917,16,43.8,60,43.9792,60,8,16,34.2516,47.5533,0,4
1090,7.98933,16,43.6,60,43.9893,60,7.8,16,34.0961,47.4583,0,4
1091,7.9955,16,43.4,60,43.9955,60,7.6,16,33.94,47.3533,0,4
1092,7.99867,16,43.2,60,43.9987,60,7.4,16,33.7843,47.2388,0,4
1093,7.99983,16,43,60,43.9998,60,7.2,16,33.6299,47.1156,0,4
1094,8,16,42.8,60,44,60,7,16,33.478,46.9848,0,4
1095,8,16,42.6,60,44,60,6.8,16,33.3294,46.8474,0,4
1096,8,16,42.4,60,44,60,6.6,16,33.1852,46.7043,0,4
1097,8,16,42.2,60,44,60,6.4,16,33.0464,46.5567,0,4
1098,8,16,42,60,44,60,6.2,16,32.914,46.4055,0,4
1099,8,16,41.8,60,44,60,6,16,32.789,46.2516,0,4
1100,8,16,41.6,60,44,60,5.8,16,32.6723,46.0961,0,4
1101,8,16,41.4,60,44,60,5.6,16,32.565,45.94,0,4
1102,8,16,41.2,60,44,60,5.4,16,32.4677,45.7843,0,4
1103,8,16,41,60,44,60,5.2,16,32.3804,45.6299,0,4
1104,8,16,40.8,60,44,60,5,16,32.3031,45.478,0,4
1105,8,16,40.6,60,44,60,4.8,16,32.2358,45.3294,0,4
1106,8,16,40.4,60,44,60,4.6,16,32.1785,45.1852,0,4
1107,8,16,40.2,60,44,60,4.4,16,32.1311,45.0464,0,4
1108,8,16,40,60,44,60,4.2,16,32.0929,44.914,0,4
1109,8,16,39.8,60,44,60,4,16,32.063,44.789,0,4
1110,8,16,39.6,60,44,60,3.8,16,32.0403,44.6723,0,4
1111,8,16,39.4,60,44,60,3.6,16,32.0239,44.565,0,4
1112,8,16,39.2,60,44,60.0002,3.4,16,32.0126,44.4677,0,4
1113,8,16,39,60,44,60.0013,3.2,16,32.0056,44.3804,0,4
1114,8,16,38.8,60,44,60.0045,3,16,32.0018,44.3031,0,4
1115,8,16.0002,38.6,60,44,60.0107,2.80017,16,32.0003,44.2358,0,4
1116,8,16.0013,38.4,60,44,60.0208,2.60133,16,32,44.1785,0,4
1117,8,16.0045,38.2,60,44,60.036,2.4045,16,32,44.1311,0,4
1118,8,16.0107,38,60,44,60.0572,2.21067,16,32,44.0929,0,4
1119,8,16.0208,37.8,60,44,60.0853,2.02083,16,32,44.063,0,4
1120,8,16.036,37.6,60,44,60.1215,1.836,16,32,44.0403,0,4
1121,8,16.0572,37.4,60,44,60.1667,1.6572,16,32,44.0239,0,4
1122,8,16.0853,37.2,60,44,60.2217,1.4853,16,32,44.0126,0,4
1123,8,16.1215,37,60,44,60.2867,1.3215,16,32,44.0056,0,4
1124,8,16.1667,36.8,60,44,60.3617,1.1667,16,32,44.0018,0,4
1125,8,16.2217,36.6,60,44,60.4467,1.0217,16,32,44.0003,0,4
1126,8,16.2867,36.4,60,44,60.5417,0.8867,16,32,44,0,4
1127,8,16.3617,36.2,60,44,60.6467,0.7617,16,32,44,0,4
1128,8,16.4467,36,60,44,60.7612,0.6467,16,32,44,0,4
1129,8,16.5417,35.8,60,44,60.8844,0.5417,16,32,44,0,4
1130,8,16.6467,35.6,60,44,61.0152,0.4467,16,32,44,0,4
1131,8,16.7617,35.4,60,44,61.1526,0.3617,16,32,44,0,4
1132,8,16.8867,35.2,60,44,61.2957,0.2867,16,32,44,0,4
1133,8,17.0217,35,60,44,61.4433,0.2217,16,32,44,0,4
1134,8,17.1667,34.8,60,44,61.5945,0.1667,16,32,44,0,4
1135,8,17.3217,34.6,60,44,61.7484,0.1215,16,32,44,0,4
1136,8,17.4867,34.4,60,44,61.9039,0.0853,16,32,44,0,4
1137,8,17.6617,34.2,60,44,62.06,0.0572,16,32,44,0,4
1138,8,17.8467,34,60,44,62.2157,0.036,16,32,44,0,4
1139,8,18.0413,33.8,60,44,62.3701,0.0208,15.9998,32,44,0,4
1140,8,18.2447,33.6,60,44,62.522,0.0107,15.9987,32,44,0,4
1141,8,18.4558,33.4,60,44,62.6706,0.0045,15.9955,32,44,0,4
1142,8,18.6736,33.2,60,44,62.8148,0.0013,15.9893,32,44,0,4
1143,8,18.8972,33,60,44,62.9536,0.0002,15.9792,32,44,0,4
1144,8,19.1254,32.8,60,44,63.086,0,15.964,32,44,0,4
1145,8,19.3574,32.6,60,44,63.211,0,15.9428,32,44,0,4
1146,8,19.5922,32.4,60,44,63.3277,0,15.9147,32,44,0,4
1147,8,19.8286,32.2,60,44,63.435,0,15.8785,32,44,0,4
1148,8,20.0658,32,60,44,63.5323,0,15.8333,32,44,0,4
1149,8,20.3026,31.8,60,44,63.6196,0,15.7783,32,44,0,4
1150,8,20.5382,31.6,60,44,63.6969,0,15.7133,32,44,0,4
1151,8,20.7716,31.4,60,44,63.7642,0,15.6383,32,44,0,4
1152,8,21.0016,31.2,60,44,63.8215,0,15.5533,32,44,0,4
1153,8,21.2274,31,60,44,63.8689,0,15.4583,32,44,0,4
1154,8,21.4479,30.8002,60,44,63.9071,0,15.3533,32,44,0,4
1155,8,21.6621,30.6013,60,44,63.937,0,15.2383,32,44,0,4
1156,8,21.8691,30.4045,60,44,63.9597,0,15.1133,32,44,0,4
1157,8,22.0677,30.2107,60,44,63.9761,0,14.9783,32,44,0,4
1158,8,22.2571,30.0208,60,44,63.9874,0,14.8333,32,44,0,4
1159,8,22.4366,29.836,60,44,63.9944,0,14.6783,31.9998,44,0,4
1160,8,22.606,29.6572,60,44,63.9982,0,14.5133,31.9987,44,0,4
1161,8,22.7655,29.4853,60,44,63.9997,0,14.3383,31.9955,44,0,4
1162,8,22.915,29.3215,60,44,64,0,14.1533,31.9893,44,0,4
1163,8,23.0544,29.1667,60,44,64,0,13.9587,31.9792,44,0,4
1164,8,23.1839,29.0217,60,44,64,0,13.7553,31.964,44,0,4
1165,8,23.3033,28.8867,60,44,64,0,13.5442,31.9428,44,0,4
1166,8,23.4128,28.7617,60,44,64,0,13.3264,31.9147,44,0,4
1167,8,23.5122,28.6467,60,44,64,0,13.1028,31.8785,44,0,4
1168,8,23.6017,28.5417,60,44,64,0,12.8746,31.8333,44,0,4
1169,8,23.6811,28.4467,60,44,64,0,12.6426,31.7783,44,0,4
1170,8,23.7506,28.3617,60,44,64,0,12.4078,31.7133,44,0,4
1171,8,23.8101,28.2867,60,44,64,0,12.1714,31.6383,44,0,4
1172,8,23.8595,28.2217,60,44,64,0,11.9342,31.5533,44,0,4
1173,8,23.8996,28.1667,60,44,64,0,11.6974,31.4583,44,0,4
1174,8,23.9312,28.1215,60,44,64,0,11.4618,31.3533,44,0,4
1175,8,23.9554,28.0853,60,44,64,0,11.2284,31.2383,44,0,4
1176,8,23.9731,28.0572,60,44,64,0,10.9984,31.1133,44,0,4
1177,8,23.9854,28.036,60,44,64,0,10.7726,30.9783,44,0,4
1178,8,23.9932,28.0208,60,44,64,0,10.5521,30.8333,44,0,4
1179,8,23.9976,28.0107,60,44,64,0,10.3379,30.6785,44,0,4
1180,8,23.9995,28.0045,60,44,64,0,10.1309,30.5147,44,0,4
1181,8,24,28.0013,60,44,64,0,9.93227,30.3428,43.9998,0,4
1182,8,24,28.0002,60,44,64,0,9.74287,30.164,43.9987,0,4
1183,8,24,28,60,44,64,0,9.56342,29.9792,43.9955,0,4
1184,8,24,28,60,44,64,0,9.39396,29.7893,43.9893,0,4
1185,8,24,28,60,44,64,0,9.2345,29.5955,43.9792,0,4
1186,8,24,28,60,44,64,0,9.08505,29.3987,43.964,0,4
1187,8,24,28,60,44,64,0,8.94559,29.1998,43.9428,0,4
1188,8,24,28,60,44,64,0,8.81613,29,43.9147,0,4
1189,8,24,28,60,44,64,0,8.69668,28.8,43.8785,0,4
1190,8,24,28,60,44,64,0,8.58722,28.6,43.8333,0,4
1191,8,24,28,60,44,64,0,8.48777,28.4,43.7783,0,4
1192,8,24,28,60,44,64,0,8.39831,28.2,43.7133,0,4
1193,8,24,28,60,44,64,0,8.31885,28,43.6383,0,4
1194,8,24,28,60,44,64,0,8.2494,27.8,43.5533,0,4
1195,8,24,28,60,44,64,0,8.18994,27.6,43.4583,0,4
1196,8,24,28,60,44,64,0,8.14046,27.4,43.3533,0,4
1197,8,24,28,60,44,64,0,8.1004,27.2,43.2383,0,4
1198,8,24,28,60,44,64,0,8.06879,27,43.1133,0,4
1199,8,24,28,60,44,64,0,8.04463,26.8,42.9783,0,4
1200,8,24,28,60,44,64,0,8.02691,26.6,42.8333,0,4
1201,8,24,28,60,44,64,0,8.01464,26.4,42.6783,0,4
1202,8,24,28,60,44,64,0,8.00682,26.2,42.5133,0,4
1203,8,24,28,60,44,64,0,8.00244,26,42.3383,0,4
1204,8,24,28,60,44,64,0,8.0005,25.8,42.1533,0,4
1205,8,24,28,60,44,64,0,8.00001,25.6,41.9587,0,4
1206,8,24,28,60,44,64,0,8,25.4,41.7553,0,4
1207,8,24,28,60,44,64,0,8,25.2,41.5442,0,4
1208,8,24,28,60,44,64,0,8,25,41.3264,0,4
1209,8,24,28,60,44,64,0,8,24.8,41.1028,0,4
1210,8,24,28,60,44,64,0,8,24.6,40.8746,0,4
1211,8,24,28,60,44,64,0,8,24.4,40.6426,0,4
1212,8,24,28,60,44,64,0,8,24.2,40.4078,0,4
1213,8,24,28,60,44,64,0,8,24,40.1714,0,4
1214,8,24,28,60,44,64,0,8,23.8,39.9342,0,4
1215,8,24,28,60,44,64,0,8,23.6,39.6974,0,4
1216,8,24,28,60,44,64,0,8,23.4,39.4618,0,4
1217,8,24,28,60,44,64,0,8,23.2,39.2284,0,4
1218,8,24,28,60,44,64,0,8,23,38.9984,0,4
1219,8,24,28,60,44,64,0,8,22.8,38.7726,0,4
1220,8,24,28,60,44,64,0,8,22.6,38.5521,0,4
1221,8,24,28,60,44,64,0,8,22.4,38.3379,0,4
1222,8,24,28,60,44,64,0,8,22.2,38.1309,0,4
1223,8,24,28,60,44,64,0,8,22,37.9323,0,4
1224,8,24,28,60,44,64,0,8,21.8,37.7429,0,4
1225,8,24,28,60,44,64,0,8,21.6,37.5634,0,4
1226,8,24,28,60,44,64,0,8,21.4,37.394,0,4
1227,8,24,28,60,44,64,0,8,21.2,37.2345,0,4
1228,8,24,28,60,44,64,0,8,21,37.0851,0,4
1229,8,24,28,60,44,64.0002,0,8,20.8,36.9456,0,4
1230,8,24,28,60,44,64.0013,0,8,20.6,36.8161,0,4
1231,8,24,28,60,44,64.0045,0,8,20.4,36.6967,0,4
1232,8,24,28,60,44,64.0107,0,8,20.2,36.5872,0,4
1233,8,24,28,60,44,64.0208,0,8,20,36.4878,0,4
1234,8,24,28,60,44,64.036,0,8,19.8,36.3983,0,4
1235,8,24,28,60,44,64.0572,0,8,19.6,36.3188,0,4
1236,8,24.0002,28,60,44,64.0853,0,8,19.4,36.2494,0,4
1237,8,24.0013,28,60,44,64.1215,0,8,19.2,36.1899,0,4
1238,8,24.0045,27.9998,60,44,64.1667,0,8,19,36.1405,0,4
1239,8,24.0107,27.9987,60,44,64.2217,0,8,18.8,36.1004,0,4
1240,8,24.0208,27.9955,60,44,64.2867,0,8,18.6,36.0688,0,4
1241,8,24.036,27.9893,60,44,64.3617,0,8,18.4,36.0446,0,4
1242,8,24.0572,27.9792,60,44,64.4467,0,8,18.2,36.0269,0,4
1243,8,24.0853,27.964,60,44,64.5417,0,8,18,36.0146,0,4
1244,8,24.1215,27.9428,60,44,64.6467,0,8,17.8,36.0068,0,4
1245,8,24.1667,27.9147,60,44,64.7612,0,8,17.6,36.0024,0,4
1246,8,24.2217,27.8785,60,44,64.8844,0,8,17.4,36.0005,0,4
1247,8,24.2867,27.8333,60,44,65.0152,0,8,17.2,36,0,4
1248,8,24.3617,27.7783,60,44,65.1526,0,8,17,36,0,4
1249,8,24.4467,27.7133,60,44,65.2956,0,8,16.8,36,0,4
1250,8,24.5417,27.6383,60,44,65.4433,0,8,16.6,36,0,4
1251,8,24.6467,27.5533,60,44,65.5945,0,8,16.4,36,0,4
1252,8,24.7612,27.4583,60,44,65.7484,0,8,16.2,36,0,4
1253,8,24.8844,27.3533,60,44,65.9039,0,8,16,36,0,4
1254,8,25.0152,27.2383,60,44,66.06,0,8,15.8,36,0,4
1255,8,25.1526,27.1133,60,44,66.2157,0,8,15.6,36,0,4
1256,8,25.2956,26.9783,60,44,66.3701,0,8,15.4,36,0,4
1257,8,25.4433,26.8333,60,44,66.522,0,8,15.2,36,0,4
1258,8,25.5945,26.6785,60,44,66.6706,0,8,15,36,0,4
1259,8,25.7484,26.5147,60,44,66.8148,0,8,14.8,36,0,4
1260,8,25.9039,26.3428,60,44,66.9536,0,8.00017,14.6,36,0,4
1261,8,26.06,26.164,60,44,67.086,0,8.00133,14.4,36,0,4
1262,8,26.2157,25.9792,60,44,67.211,0,8.0045,14.2,36,0,4
1263,8,26.3701,25.7893,60,44,67.3277,0,8.01067,14,36,0,4
1264,8,26.522,25.5955,60,44,67.435,0,8.02083,13.8,36,0,4
1265,8,26.6706,25.3987,60,44,67.5323,0,8.036,13.6,36,0,4
1266,8,26.8148,25.1998,60,44,67.6196,0,8.05717,13.4,36,0,4.00017
1267,8,26.9536,25,60,44,67.6969,0,8.08533,13.2,36,0,4.00133
1268,8,27.086,24.8,60,44,67.7642,0,8.1215,13,36,0,4.0045
1269,8,27.211,24.6,60,44,67.8215,0,8.16667,12.8,36,0,4.01067
1270,8,27.3277,24.4,60,44,67.8689,0,8.22167,12.6,36,0,4.02083
1271,8,27.435,24.2,60,44,67.9071,0,8.28667,12.4,36,0,4.036
1272,8,27.5323,24,60,44,67.937,0,8.36167,12.2,36,0,4.05717
1273,8,27.6196,23.8,60,44.0002,67.9597,0,8.44667,12,36,0,4.08533
1274,8,27.6969,23.6,60,44.0013,67.9761,0,8.54167,11.8,36,0,4.1215
1275,8,27.7642,23.4,60,44.0045,67.9874,0,8.64667,11.6,36,0,4.16667
1276,8,27.8215,23.2,60,44.0107,67.9944,0,8.76167,11.4,36,0,4.22167
1277,7.99983,27.8689,23,60,44.0208,67.9981,0,8.88667,11.2,36,0,4.28667
1278,7.99867,27.9071,22.8,60,44.036,67.9997,0,9.02167,11,36,0,4.36167
1279,7.9955,27.937,22.6,60,44.0572,68,0,9.16667,10.8,36,0,4.44667
1280,7.98933,27.9597,22.4,60,44.0853,68,0,9.32167,10.6,36,0,4.54167
1281,7.97917,27.9761,22.2,60,44.1215,68,0,9.48667,10.4,36,0,4.64667
1282,7.964,27.9874,22,60,44.1667,68,0,9.66167,10.2,36,0,4.76167
1283,7.94283,27.9944,21.8,60,44.2217,68,0,9.84667,10,36,0,4.88667
